ID,INV,DATE,CATALOG,PCODE,QTY,CUSTNUM,ORIGEN
6227,111775,1997-03-31,GARDENING,GD2300,1,"Lauder, Mr. Rocky",CATALOG
6228,138270,1997-08-20,PETS,PT3500,2,"Lauder, Mr. Rocky",CATALOG
6229,150163,1997-10-22,PETS,PT4600,1,"Lauder, Mr. Rocky",CATALOG
6230,167444,1998-01-26,PETS,PT4300,1,"Lauder, Mr. Rocky",CATALOG
6231,198232,1998-06-21,SPORTS,SP3100,1,"Lauder, Mr. Rocky",CATALOG
6232,207308,1998-07-30,SOFTWARE,SW2181,1,"Lauder, Mr. Rocky",CATALOG
6233,207308,1998-07-30,SOFTWARE,SW4155,1,"Lauder, Mr. Rocky",CATALOG
6234,207308,1998-07-30,SOFTWARE,SW7935,1,"Lauder, Mr. Rocky",CATALOG
6235,105775,2000-06-01,GARDENING,GD1001,1,"Lauder, Mr. Rocky",CATALOG
6236,105775,2000-06-01,GARDENING,GD1300,3,"Lauder, Mr. Rocky",CATALOG
6237,105775,2000-06-01,GARDENING,GD2300,3,"Lauder, Mr. Rocky",CATALOG
6238,105775,2000-06-01,GARDENING,GD3100,4,"Lauder, Mr. Rocky",CATALOG
6239,111775,2000-07-08,GARDENING,GD2300,1,"Lauder, Mr. Rocky",CATALOG
6240,138270,2000-11-27,PETS,PT3500,2,"Lauder, Mr. Rocky",CATALOG
6241,150163,2001-01-29,PETS,PT4600,1,"Lauder, Mr. Rocky",CATALOG
6242,167444,2001-05-05,PETS,PT4300,1,"Lauder, Mr. Rocky",CATALOG
6243,110785,1997-03-25,PETS,PT4200,1,"Schneider, Ms. Cynthia",CATALOG
6244,120294,1997-05-17,PETS,PT3400,1,"Schneider, Ms. Cynthia",CATALOG
6245,141386,1997-09-05,SPORTS,SP2700,4,"Schneider, Ms. Cynthia",CATALOG
6246,148129,1997-10-11,GARDENING,GD4100,1,"Schneider, Ms. Cynthia",CATALOG
6247,175691,1998-03-12,PETS,PT2200,1,"Schneider, Ms. Cynthia",CATALOG
6248,190738,1998-05-20,TOYS,TY1400,2,"Schneider, Ms. Cynthia",CATALOG
6249,193044,1998-05-30,PETS,PT1200,1,"Schneider, Ms. Cynthia",CATALOG
6250,193044,1998-05-30,PETS,PT2400,1,"Schneider, Ms. Cynthia",CATALOG
6251,193044,1998-05-30,PETS,PT3200,1,"Schneider, Ms. Cynthia",CATALOG
6252,193044,1998-05-30,PETS,PT3400,1,"Schneider, Ms. Cynthia",CATALOG
6253,218673,1998-09-16,PETS,PT2100,1,"Schneider, Ms. Cynthia",CATALOG
6254,219157,1998-09-18,SPORTS,SP1300,4,"Schneider, Ms. Cynthia",CATALOG
6255,219157,1998-09-18,SPORTS,SP1400,4,"Schneider, Ms. Cynthia",CATALOG
6256,219157,1998-09-18,SPORTS,SP2000,1,"Schneider, Ms. Cynthia",CATALOG
6257,219157,1998-09-18,SPORTS,SP2300,3,"Schneider, Ms. Cynthia",CATALOG
6258,110785,2000-07-02,PETS,PT4200,1,"Schneider, Ms. Cynthia",CATALOG
6259,120294,2000-08-24,PETS,PT3400,1,"Schneider, Ms. Cynthia",CATALOG
6260,141386,2000-12-13,SPORTS,SP2700,4,"Schneider, Ms. Cynthia",CATALOG
6261,148129,2001-01-18,GARDENING,GD4100,1,"Schneider, Ms. Cynthia",CATALOG
6262,100990,1997-01-19,PETS,PT1000,4,"Jones, Ms. Denise",CATALOG
6263,100990,1997-01-19,PETS,PT2300,4,"Jones, Ms. Denise",CATALOG
6264,100990,1997-01-19,PETS,PT3200,1,"Jones, Ms. Denise",CATALOG
6265,100990,1997-01-19,PETS,PT3300,4,"Jones, Ms. Denise",CATALOG
6266,125769,1997-06-15,SPORTS,SP1100,1,"Jones, Ms. Denise",CATALOG
6267,125769,1997-06-15,SPORTS,SP1300,1,"Jones, Ms. Denise",CATALOG
6268,125769,1997-06-15,SPORTS,SP2500,4,"Jones, Ms. Denise",CATALOG
6269,133921,1997-07-28,TOYS,TY1200,1,"Jones, Ms. Denise",CATALOG
6270,136821,1997-08-12,PETS,PT2400,1,"Jones, Ms. Denise",CATALOG
6271,142125,1997-09-09,PETS,PT1200,3,"Jones, Ms. Denise",CATALOG
6272,147061,1997-10-05,TOYS,TY2500,1,"Jones, Ms. Denise",CATALOG
6273,177727,1998-03-22,GARDENING,GD1200,1,"Jones, Ms. Denise",CATALOG
6274,187517,1998-05-06,SPORTS,SP1200,1,"Jones, Ms. Denise",CATALOG
6275,187517,1998-05-06,SPORTS,SP3000,1,"Jones, Ms. Denise",CATALOG
6276,187517,1998-05-06,SPORTS,SP3200,1,"Jones, Ms. Denise",CATALOG
6277,193508,1998-06-01,SPORTS,SP3000,1,"Jones, Ms. Denise",CATALOG
6278,206351,1998-07-26,PETS,PT1100,1,"Jones, Ms. Denise",CATALOG
6279,219397,1998-09-19,SPORTS,SP3000,2,"Jones, Ms. Denise",CATALOG
6280,222983,1998-10-04,TOYS,TY1100,4,"Jones, Ms. Denise",CATALOG
6281,222983,1998-10-04,TOYS,TY1500,1,"Jones, Ms. Denise",CATALOG
6282,222983,1998-10-04,TOYS,TY1100,1,"Jones, Ms. Denise",CATALOG
6283,222983,1998-10-04,TOYS,TY4600,1,"Jones, Ms. Denise",CATALOG
6284,230251,1998-11-04,SOFTWARE,SW3909,1,"Jones, Ms. Denise",CATALOG
6285,230251,1998-11-04,SOFTWARE,SW4575,1,"Jones, Ms. Denise",CATALOG
6286,230251,1998-11-04,SOFTWARE,SW7935,2,"Jones, Ms. Denise",CATALOG
6287,100990,2000-04-28,PETS,PT1000,4,"Jones, Ms. Denise",CATALOG
6288,100990,2000-04-28,PETS,PT2300,4,"Jones, Ms. Denise",CATALOG
6289,100990,2000-04-28,PETS,PT3200,1,"Jones, Ms. Denise",CATALOG
6290,100990,2000-04-28,PETS,PT3300,4,"Jones, Ms. Denise",CATALOG
6291,125769,2000-09-22,SPORTS,SP1100,1,"Jones, Ms. Denise",CATALOG
6292,125769,2000-09-22,SPORTS,SP1300,1,"Jones, Ms. Denise",CATALOG
6293,125769,2000-09-22,SPORTS,SP2500,4,"Jones, Ms. Denise",CATALOG
6294,133921,2000-11-04,TOYS,TY1200,1,"Jones, Ms. Denise",CATALOG
6295,136821,2000-11-19,PETS,PT2400,1,"Jones, Ms. Denise",CATALOG
6296,142125,2000-12-17,PETS,PT1200,3,"Jones, Ms. Denise",CATALOG
6297,147061,2001-01-12,TOYS,TY2500,1,"Jones, Ms. Denise",CATALOG
6298,109958,1997-03-20,SPORTS,SP2000,3,"Anderson, Ms. Violet",CATALOG
6299,113152,1997-04-08,PETS,PT2200,1,"Anderson, Ms. Violet",CATALOG
6300,148876,1997-10-15,SPORTS,SP2000,1,"Anderson, Ms. Violet",CATALOG
6301,164712,1998-01-09,TOYS,TY1950,4,"Anderson, Ms. Violet",CATALOG
6302,201775,1998-07-06,GARDENING,GD3300,1,"Anderson, Ms. Violet",CATALOG
6303,203358,1998-07-13,SOFTWARE,SW1005,1,"Anderson, Ms. Violet",CATALOG
6304,203358,1998-07-13,SOFTWARE,SW2842,1,"Anderson, Ms. Violet",CATALOG
6305,203358,1998-07-13,SOFTWARE,SW4155,4,"Anderson, Ms. Violet",CATALOG
6306,203358,1998-07-13,SOFTWARE,SW7573,2,"Anderson, Ms. Violet",CATALOG
6307,215339,1998-09-02,SPORTS,SP3300,3,"Anderson, Ms. Violet",CATALOG
6308,226956,1998-10-21,PETS,PT2200,3,"Anderson, Ms. Violet",CATALOG
6309,233555,1998-11-18,TOYS,TY2100,1,"Anderson, Ms. Violet",CATALOG
6310,233555,1998-11-18,TOYS,TY3100,1,"Anderson, Ms. Violet",CATALOG
6311,233555,1998-11-18,TOYS,TY3700,2,"Anderson, Ms. Violet",CATALOG
6312,233555,1998-11-18,TOYS,TY4100,2,"Anderson, Ms. Violet",CATALOG
6313,109958,2000-06-27,SPORTS,SP2000,3,"Anderson, Ms. Violet",CATALOG
6314,113152,2000-07-16,PETS,PT2200,1,"Anderson, Ms. Violet",CATALOG
6315,148876,2001-01-22,SPORTS,SP2000,1,"Anderson, Ms. Violet",CATALOG
6316,164712,2001-04-18,TOYS,TY1950,4,"Anderson, Ms. Violet",CATALOG
6317,120465,1997-05-18,SOFTWARE,SW2842,1,"Jenkins, Ms. P. S.",CATALOG
6318,120465,1997-05-18,SOFTWARE,SW2927,1,"Jenkins, Ms. P. S.",CATALOG
6319,120465,1997-05-18,SOFTWARE,SW5655,3,"Jenkins, Ms. P. S.",CATALOG
6320,144277,1997-09-20,TOYS,TY5200,3,"Jenkins, Ms. P. S.",CATALOG
6321,148509,1997-10-13,SOFTWARE,SW7383,1,"Jenkins, Ms. P. S.",CATALOG
6322,151865,1997-10-31,SPORTS,SP2300,4,"Jenkins, Ms. P. S.",CATALOG
6323,156976,1997-11-27,PETS,PT3200,2,"Jenkins, Ms. P. S.",CATALOG
6324,175501,1998-03-11,SPORTS,SP3000,1,"Jenkins, Ms. P. S.",CATALOG
6325,175501,1998-03-11,SPORTS,SP3300,1,"Jenkins, Ms. P. S.",CATALOG
6326,175501,1998-03-11,SPORTS,SP3400,1,"Jenkins, Ms. P. S.",CATALOG
6327,192580,1998-05-28,TOYS,TY1850,2,"Jenkins, Ms. P. S.",CATALOG
6328,192580,1998-05-28,TOYS,TY1950,1,"Jenkins, Ms. P. S.",CATALOG
6329,192580,1998-05-28,TOYS,TY3300,3,"Jenkins, Ms. P. S.",CATALOG
6330,192580,1998-05-28,TOYS,TY5400,1,"Jenkins, Ms. P. S.",CATALOG
6331,205193,1998-07-21,COLLECTIBLES,CC1200,2,"Jenkins, Ms. P. S.",CATALOG
6332,224177,1998-10-09,PETS,PT2200,1,"Jenkins, Ms. P. S.",CATALOG
6333,230254,1998-11-04,SPORTS,SP3200,1,"Jenkins, Ms. P. S.",CATALOG
6334,120465,2000-08-25,SOFTWARE,SW2842,1,"Jenkins, Ms. P. S.",CATALOG
6335,120465,2000-08-25,SOFTWARE,SW2927,1,"Jenkins, Ms. P. S.",CATALOG
6336,120465,2000-08-25,SOFTWARE,SW5655,3,"Jenkins, Ms. P. S.",CATALOG
6337,144277,2000-12-28,TOYS,TY5200,3,"Jenkins, Ms. P. S.",CATALOG
6338,148509,2001-01-20,SOFTWARE,SW7383,1,"Jenkins, Ms. P. S.",CATALOG
6339,151865,2001-02-07,SPORTS,SP2300,4,"Jenkins, Ms. P. S.",CATALOG
6340,156976,2001-03-06,PETS,PT3200,2,"Jenkins, Ms. P. S.",CATALOG
6341,119915,1997-05-15,GARDENING,GD4300,3,"McDonald, Ms. Kathy",CATALOG
6342,123287,1997-06-02,SPORTS,SP2300,1,"McDonald, Ms. Kathy",CATALOG
6343,148511,1997-10-13,TOYS,TY3800,1,"McDonald, Ms. Kathy",CATALOG
6344,156017,1997-11-22,SPORTS,SP3200,1,"McDonald, Ms. Kathy",CATALOG
6345,167452,1998-01-26,GARDENING,GD4200,3,"McDonald, Ms. Kathy",CATALOG
6346,180452,1998-04-04,SPORTS,SP1500,1,"McDonald, Ms. Kathy",CATALOG
6347,182647,1998-04-14,SPORTS,SP2000,1,"McDonald, Ms. Kathy",CATALOG
6348,182647,1998-04-14,SPORTS,SP2400,1,"McDonald, Ms. Kathy",CATALOG
6349,182647,1998-04-14,SPORTS,SP2600,1,"McDonald, Ms. Kathy",CATALOG
6350,191440,1998-05-23,SPORTS,SP3000,1,"McDonald, Ms. Kathy",CATALOG
6351,200350,1998-06-30,TOYS,TY1600,1,"McDonald, Ms. Kathy",CATALOG
6352,216022,1998-09-05,SOFTWARE,SW4773,4,"McDonald, Ms. Kathy",CATALOG
6353,231416,1998-11-09,SPORTS,SP1600,1,"McDonald, Ms. Kathy",CATALOG
6354,241650,1998-12-23,PETS,PT4100,1,"McDonald, Ms. Kathy",CATALOG
6355,119915,2000-08-22,GARDENING,GD4300,3,"McDonald, Ms. Kathy",CATALOG
6356,123287,2000-09-09,SPORTS,SP2300,1,"McDonald, Ms. Kathy",CATALOG
6357,148511,2001-01-20,TOYS,TY3800,1,"McDonald, Ms. Kathy",CATALOG
6358,156017,2001-03-01,SPORTS,SP3200,1,"McDonald, Ms. Kathy",CATALOG
6359,167452,2001-05-05,GARDENING,GD4200,3,"McDonald, Ms. Kathy",CATALOG
6360,122158,1997-05-27,SPORTS,SP1200,1,"Jones, Ms. Tracy",CATALOG
6361,135848,1997-08-07,PETS,PT2400,1,"Jones, Ms. Tracy",CATALOG
6362,142131,1997-09-09,TOYS,TY1300,3,"Jones, Ms. Tracy",CATALOG
6363,142131,1997-09-09,TOYS,TY1850,4,"Jones, Ms. Tracy",CATALOG
6364,142131,1997-09-09,TOYS,TY5100,2,"Jones, Ms. Tracy",CATALOG
6365,142131,1997-09-09,TOYS,TY5200,4,"Jones, Ms. Tracy",CATALOG
6366,165309,1998-01-13,GARDENING,GD3100,1,"Jones, Ms. Tracy",CATALOG
6367,166778,1998-01-22,GARDENING,GD2400,2,"Jones, Ms. Tracy",CATALOG
6368,174322,1998-03-05,TOYS,TY3300,1,"Jones, Ms. Tracy",CATALOG
6369,206595,1998-07-27,PETS,PT1200,4,"Jones, Ms. Tracy",CATALOG
6370,206595,1998-07-27,PETS,PT1300,1,"Jones, Ms. Tracy",CATALOG
6371,206595,1998-07-27,PETS,PT2400,1,"Jones, Ms. Tracy",CATALOG
6372,209433,1998-08-08,TOYS,TY1750,1,"Jones, Ms. Tracy",CATALOG
6373,209433,1998-08-08,TOYS,TY1800,1,"Jones, Ms. Tracy",CATALOG
6374,209433,1998-08-08,TOYS,TY2300,1,"Jones, Ms. Tracy",CATALOG
6375,209433,1998-08-08,TOYS,TY4400,3,"Jones, Ms. Tracy",CATALOG
6376,221043,1998-09-26,SPORTS,SP1100,1,"Jones, Ms. Tracy",CATALOG
6377,231417,1998-11-09,PETS,PT2000,1,"Jones, Ms. Tracy",CATALOG
6378,231417,1998-11-09,PETS,PT3100,3,"Jones, Ms. Tracy",CATALOG
6379,231417,1998-11-09,PETS,PT4100,1,"Jones, Ms. Tracy",CATALOG
6380,233558,1998-11-18,SPORTS,SP1500,2,"Jones, Ms. Tracy",CATALOG
6381,122158,2000-09-03,SPORTS,SP1200,1,"Jones, Ms. Tracy",CATALOG
6382,135848,2000-11-14,PETS,PT2400,1,"Jones, Ms. Tracy",CATALOG
6383,142131,2000-12-17,TOYS,TY1300,3,"Jones, Ms. Tracy",CATALOG
6384,142131,2000-12-17,TOYS,TY1850,4,"Jones, Ms. Tracy",CATALOG
6385,142131,2000-12-17,TOYS,TY5100,2,"Jones, Ms. Tracy",CATALOG
6386,142131,2000-12-17,TOYS,TY5200,4,"Jones, Ms. Tracy",CATALOG
6387,165309,2001-04-22,GARDENING,GD3100,1,"Jones, Ms. Tracy",CATALOG
6388,166778,2001-05-01,GARDENING,GD2400,2,"Jones, Ms. Tracy",CATALOG
6389,98978,1997-01-03,TOYS,TY1950,3,"Giargi, Ms. Michelle",CATALOG
6390,114075,1997-04-13,SPORTS,SP1200,1,"Giargi, Ms. Michelle",CATALOG
6391,118986,1997-05-10,SOFTWARE,SW2181,1,"Giargi, Ms. Michelle",CATALOG
6392,118986,1997-05-10,SOFTWARE,SW3482,1,"Giargi, Ms. Michelle",CATALOG
6393,118986,1997-05-10,SOFTWARE,SW4187,1,"Giargi, Ms. Michelle",CATALOG
6394,118986,1997-05-10,SOFTWARE,SW4773,1,"Giargi, Ms. Michelle",CATALOG
6395,128597,1997-06-30,TOYS,TY1600,1,"Giargi, Ms. Michelle",CATALOG
6396,164266,1998-01-06,PETS,PT1300,1,"Giargi, Ms. Michelle",CATALOG
6397,194464,1998-06-05,PETS,PT1200,2,"Giargi, Ms. Michelle",CATALOG
6398,218442,1998-09-15,SPORTS,SP2600,1,"Giargi, Ms. Michelle",CATALOG
6399,239145,1998-12-12,PETS,PT4500,1,"Giargi, Ms. Michelle",CATALOG
6400,98978,2000-04-12,TOYS,TY1950,3,"Giargi, Ms. Michelle",CATALOG
6401,114075,2000-07-21,SPORTS,SP1200,1,"Giargi, Ms. Michelle",CATALOG
6402,118986,2000-08-17,SOFTWARE,SW2181,1,"Giargi, Ms. Michelle",CATALOG
6403,118986,2000-08-17,SOFTWARE,SW3482,1,"Giargi, Ms. Michelle",CATALOG
6404,118986,2000-08-17,SOFTWARE,SW4187,1,"Giargi, Ms. Michelle",CATALOG
6405,118986,2000-08-17,SOFTWARE,SW4773,1,"Giargi, Ms. Michelle",CATALOG
6406,128597,2000-10-07,TOYS,TY1600,1,"Giargi, Ms. Michelle",CATALOG
6407,164266,2001-04-15,PETS,PT1300,1,"Giargi, Ms. Michelle",CATALOG
6408,137720,1997-08-17,SPORTS,SP1100,2,"Dylan, Mr. Bob",CATALOG
6409,137720,1997-08-17,SPORTS,SP3000,1,"Dylan, Mr. Bob",CATALOG
6410,139441,1997-08-26,SPORTS,SP3200,1,"Dylan, Mr. Bob",CATALOG
6411,164134,1998-01-05,GARDENING,GD1010,1,"Dylan, Mr. Bob",CATALOG
6412,170796,1998-02-14,SOFTWARE,SW8376,4,"Dylan, Mr. Bob",CATALOG
6413,209685,1998-08-09,SPORTS,SP2500,1,"Dylan, Mr. Bob",CATALOG
6414,218448,1998-09-15,PETS,PT1000,1,"Dylan, Mr. Bob",CATALOG
6415,218448,1998-09-15,PETS,PT2400,4,"Dylan, Mr. Bob",CATALOG
6416,218448,1998-09-15,PETS,PT4600,1,"Dylan, Mr. Bob",CATALOG
6417,233300,1998-11-17,SPORTS,SP3300,1,"Dylan, Mr. Bob",CATALOG
6418,243024,1998-12-29,TOYS,TY4800,4,"Dylan, Mr. Bob",CATALOG
6419,137720,2000-11-24,SPORTS,SP1100,2,"Dylan, Mr. Bob",CATALOG
6420,137720,2000-11-24,SPORTS,SP3000,1,"Dylan, Mr. Bob",CATALOG
6421,139441,2000-12-03,SPORTS,SP3200,1,"Dylan, Mr. Bob",CATALOG
6422,164134,2001-04-14,GARDENING,GD1010,1,"Dylan, Mr. Bob",CATALOG
6423,170796,2001-05-24,SOFTWARE,SW8376,4,"Dylan, Mr. Bob",CATALOG
6424,108138,1997-03-09,SPORTS,SP2000,1,"McMurtry, Mr. James",CATALOG
6425,130891,1997-07-12,SOFTWARE,SW2123,1,"McMurtry, Mr. James",CATALOG
6426,164853,1998-01-10,PETS,PT4500,2,"McMurtry, Mr. James",CATALOG
6427,165961,1998-01-17,GARDENING,GD1400,1,"McMurtry, Mr. James",CATALOG
6428,170597,1998-02-13,SPORTS,SP3300,3,"McMurtry, Mr. James",CATALOG
6429,184032,1998-04-20,PETS,PT4200,1,"McMurtry, Mr. James",CATALOG
6430,186656,1998-05-02,SPORTS,SP1300,1,"McMurtry, Mr. James",CATALOG
6431,190529,1998-05-19,SOFTWARE,SW4792,1,"McMurtry, Mr. James",CATALOG
6432,200594,1998-07-01,SPORTS,SP2200,1,"McMurtry, Mr. James",CATALOG
6433,226492,1998-10-19,SOFTWARE,SW1991,1,"McMurtry, Mr. James",CATALOG
6434,226491,1998-10-19,TOYS,TY2100,1,"McMurtry, Mr. James",CATALOG
6435,226491,1998-10-19,TOYS,TY2200,3,"McMurtry, Mr. James",CATALOG
6436,226491,1998-10-19,TOYS,TY2300,1,"McMurtry, Mr. James",CATALOG
6437,226491,1998-10-19,TOYS,TY4100,3,"McMurtry, Mr. James",CATALOG
6438,108138,2000-06-16,SPORTS,SP2000,1,"McMurtry, Mr. James",CATALOG
6439,130891,2000-10-19,SOFTWARE,SW2123,1,"McMurtry, Mr. James",CATALOG
6440,164853,2001-04-19,PETS,PT4500,2,"McMurtry, Mr. James",CATALOG
6441,165961,2001-04-26,GARDENING,GD1400,1,"McMurtry, Mr. James",CATALOG
6442,170597,2001-05-23,SPORTS,SP3300,3,"McMurtry, Mr. James",CATALOG
6443,98860,1997-01-02,SPORTS,SP1100,1,"Keith, Mr. B. K.",CATALOG
6444,110969,1997-03-26,PETS,PT4100,1,"Keith, Mr. B. K.",CATALOG
6445,118797,1997-05-09,SPORTS,SP2600,1,"Keith, Mr. B. K.",CATALOG
6446,149252,1997-10-17,TOYS,TY1300,1,"Keith, Mr. B. K.",CATALOG
6447,173922,1998-03-03,SOFTWARE,SW4792,1,"Keith, Mr. B. K.",CATALOG
6448,178767,1998-03-27,SPORTS,SP1100,1,"Keith, Mr. B. K.",CATALOG
6449,187527,1998-05-06,GARDENING,GD2000,1,"Keith, Mr. B. K.",CATALOG
6450,215788,1998-09-04,SPORTS,SP1200,1,"Keith, Mr. B. K.",CATALOG
6451,231658,1998-11-10,SPORTS,SP1000,1,"Keith, Mr. B. K.",CATALOG
6452,231658,1998-11-10,SPORTS,SP1200,1,"Keith, Mr. B. K.",CATALOG
6453,231658,1998-11-10,SPORTS,SP2000,1,"Keith, Mr. B. K.",CATALOG
6454,231658,1998-11-10,SPORTS,SP3200,2,"Keith, Mr. B. K.",CATALOG
6455,98860,2000-04-11,SPORTS,SP1100,1,"Keith, Mr. B. K.",CATALOG
6456,110969,2000-07-03,PETS,PT4100,1,"Keith, Mr. B. K.",CATALOG
6457,118797,2000-08-16,SPORTS,SP2600,1,"Keith, Mr. B. K.",CATALOG
6458,149252,2001-01-24,TOYS,TY1300,1,"Keith, Mr. B. K.",CATALOG
6459,118993,1997-05-10,GARDENING,GD1600,1,"Brown, Mr. Martin",CATALOG
6460,121969,1997-05-26,PETS,PT1000,2,"Brown, Mr. Martin",CATALOG
6461,121969,1997-05-26,PETS,PT1200,1,"Brown, Mr. Martin",CATALOG
6462,121969,1997-05-26,PETS,PT2300,1,"Brown, Mr. Martin",CATALOG
6463,121969,1997-05-26,PETS,PT4200,1,"Brown, Mr. Martin",CATALOG
6464,145927,1997-09-29,PETS,PT3300,1,"Brown, Mr. Martin",CATALOG
6465,147399,1997-10-07,PETS,PT4200,1,"Brown, Mr. Martin",CATALOG
6466,179179,1998-03-29,PETS,PT3500,1,"Brown, Mr. Martin",CATALOG
6467,202214,1998-07-08,PETS,PT3300,1,"Brown, Mr. Martin",CATALOG
6468,213030,1998-08-23,SPORTS,SP2700,3,"Brown, Mr. Martin",CATALOG
6469,215351,1998-09-02,PETS,PT4500,1,"Brown, Mr. Martin",CATALOG
6470,236314,1998-11-30,PETS,PT3100,1,"Brown, Mr. Martin",CATALOG
6471,118993,2000-08-17,GARDENING,GD1600,1,"Brown, Mr. Martin",CATALOG
6472,121969,2000-09-02,PETS,PT1000,2,"Brown, Mr. Martin",CATALOG
6473,121969,2000-09-02,PETS,PT1200,1,"Brown, Mr. Martin",CATALOG
6474,121969,2000-09-02,PETS,PT2300,1,"Brown, Mr. Martin",CATALOG
6475,121969,2000-09-02,PETS,PT4200,1,"Brown, Mr. Martin",CATALOG
6476,145927,2001-01-06,PETS,PT3300,1,"Brown, Mr. Martin",CATALOG
6477,147399,2001-01-14,PETS,PT4200,1,"Brown, Mr. Martin",CATALOG
6478,110975,1997-03-26,GARDENING,GD3100,4,"Jones, Mr. T. J.",CATALOG
6479,115444,1997-04-21,PETS,PT4200,1,"Jones, Mr. T. J.",CATALOG
6480,124438,1997-06-08,TOYS,TY4600,1,"Jones, Mr. T. J.",CATALOG
6481,130198,1997-07-08,GARDENING,GD4200,1,"Jones, Mr. T. J.",CATALOG
6482,131078,1997-07-13,GARDENING,GD1300,3,"Jones, Mr. T. J.",CATALOG
6483,131078,1997-07-13,GARDENING,GD1500,2,"Jones, Mr. T. J.",CATALOG
6484,131078,1997-07-13,GARDENING,GD3300,1,"Jones, Mr. T. J.",CATALOG
6485,156981,1997-11-27,TOYS,TY1850,1,"Jones, Mr. T. J.",CATALOG
6486,179375,1998-03-30,PETS,PT3500,4,"Jones, Mr. T. J.",CATALOG
6487,207321,1998-07-30,TOYS,TY1950,4,"Jones, Mr. T. J.",CATALOG
6488,213734,1998-08-26,TOYS,TY1100,1,"Jones, Mr. T. J.",CATALOG
6489,223708,1998-10-07,SPORTS,SP1500,1,"Jones, Mr. T. J.",CATALOG
6490,233095,1998-11-16,SPORTS,SP3300,1,"Jones, Mr. T. J.",CATALOG
6491,238707,1998-12-10,PETS,PT2300,4,"Jones, Mr. T. J.",CATALOG
6492,110975,2000-07-03,GARDENING,GD3100,4,"Jones, Mr. T. J.",CATALOG
6493,115444,2000-07-29,PETS,PT4200,1,"Jones, Mr. T. J.",CATALOG
6494,124438,2000-09-15,TOYS,TY4600,1,"Jones, Mr. T. J.",CATALOG
6495,130198,2000-10-15,GARDENING,GD4200,1,"Jones, Mr. T. J.",CATALOG
6496,131078,2000-10-20,GARDENING,GD1300,3,"Jones, Mr. T. J.",CATALOG
6497,131078,2000-10-20,GARDENING,GD1500,2,"Jones, Mr. T. J.",CATALOG
6498,131078,2000-10-20,GARDENING,GD3300,1,"Jones, Mr. T. J.",CATALOG
6499,156981,2001-03-06,TOYS,TY1850,1,"Jones, Mr. T. J.",CATALOG
6500,132971,1997-07-23,SPORTS,SP1600,1,"Cale, Mr. John",CATALOG
6501,138282,1997-08-20,PETS,PT2100,1,"Cale, Mr. John",CATALOG
6502,160024,1997-12-13,TOYS,TY1400,1,"Cale, Mr. John",CATALOG
6503,160024,1997-12-13,TOYS,TY1800,1,"Cale, Mr. John",CATALOG
6504,160024,1997-12-13,TOYS,TY2300,1,"Cale, Mr. John",CATALOG
6505,160024,1997-12-13,TOYS,TY2600,1,"Cale, Mr. John",CATALOG
6506,218222,1998-09-14,PETS,PT2100,1,"Cale, Mr. John",CATALOG
6507,234237,1998-11-21,COLLECTIBLES,CC3200,3,"Cale, Mr. John",CATALOG
6508,132971,2000-10-30,SPORTS,SP1600,1,"Cale, Mr. John",CATALOG
6509,138282,2000-11-27,PETS,PT2100,1,"Cale, Mr. John",CATALOG
6510,160024,2001-03-22,TOYS,TY1400,1,"Cale, Mr. John",CATALOG
6511,160024,2001-03-22,TOYS,TY1800,1,"Cale, Mr. John",CATALOG
6512,160024,2001-03-22,TOYS,TY2300,1,"Cale, Mr. John",CATALOG
6513,160024,2001-03-22,TOYS,TY2600,1,"Cale, Mr. John",CATALOG
6514,101664,1997-01-24,GARDENING,GD3200,4,"Jones, Mr. Brainard",CATALOG
6515,125207,1997-06-12,GARDENING,GD2000,1,"Jones, Mr. Brainard",CATALOG
6516,143318,1997-09-15,TOYS,TY3400,1,"Jones, Mr. Brainard",CATALOG
6517,148884,1997-10-15,SPORTS,SP1100,1,"Jones, Mr. Brainard",CATALOG
6518,148884,1997-10-15,SPORTS,SP1400,1,"Jones, Mr. Brainard",CATALOG
6519,148884,1997-10-15,SPORTS,SP3300,4,"Jones, Mr. Brainard",CATALOG
6520,151709,1997-10-30,SPORTS,SP3400,3,"Jones, Mr. Brainard",CATALOG
6521,157926,1997-12-02,PETS,PT4600,1,"Jones, Mr. Brainard",CATALOG
6522,161159,1997-12-19,TOYS,TY4800,2,"Jones, Mr. Brainard",CATALOG
6523,166787,1998-01-22,GARDENING,GD4100,4,"Jones, Mr. Brainard",CATALOG
6524,168791,1998-02-03,GARDENING,GD2100,4,"Jones, Mr. Brainard",CATALOG
6525,181795,1998-04-10,PETS,PT1000,1,"Jones, Mr. Brainard",CATALOG
6526,197568,1998-06-18,PETS,PT3400,3,"Jones, Mr. Brainard",CATALOG
6527,204274,1998-07-17,SPORTS,SP2200,1,"Jones, Mr. Brainard",CATALOG
6528,213494,1998-08-25,TOYS,TY3200,1,"Jones, Mr. Brainard",CATALOG
6529,224649,1998-10-11,TOYS,TY1500,1,"Jones, Mr. Brainard",CATALOG
6530,101664,2000-05-03,GARDENING,GD3200,4,"Jones, Mr. Brainard",CATALOG
6531,125207,2000-09-19,GARDENING,GD2000,1,"Jones, Mr. Brainard",CATALOG
6532,143318,2000-12-23,TOYS,TY3400,1,"Jones, Mr. Brainard",CATALOG
