ID,INV,PCODE,DATE,CATALOG,QTY,CUSTNUM,ORIGEN
3678,138253,SP3100,1997-08-20,SPORTS,1,"Moore, Ms. Karla",CATALOG
3679,142105,SP3200,1997-09-09,SPORTS,1,"Moore, Ms. Karla",CATALOG
3680,156549,PT3300,1997-11-25,PETS,1,"Moore, Ms. Karla",CATALOG
3681,161536,TY2200,1997-12-21,TOYS,1,"Moore, Ms. Karla",CATALOG
3682,172965,SP3000,1998-02-26,SPORTS,1,"Moore, Ms. Karla",CATALOG
3683,187483,GD2000,1998-05-06,GARDENING,1,"Moore, Ms. Karla",CATALOG
3684,189565,GD3300,1998-05-15,GARDENING,2,"Moore, Ms. Karla",CATALOG
3685,195826,GD1500,1998-06-11,GARDENING,1,"Moore, Ms. Karla",CATALOG
3686,209120,TY1300,1998-08-07,TOYS,1,"Moore, Ms. Karla",CATALOG
3687,212747,PT3500,1998-08-22,PETS,1,"Moore, Ms. Karla",CATALOG
3688,218185,PT2100,1998-09-14,PETS,4,"Moore, Ms. Karla",CATALOG
3689,219623,SP2000,1998-09-20,SPORTS,2,"Moore, Ms. Karla",CATALOG
3690,103548,SP1300,2000-05-17,SPORTS,1,"Moore, Ms. Karla",CATALOG
3691,119350,SP2700,2000-08-19,SPORTS,4,"Moore, Ms. Karla",CATALOG
3692,138253,SP3100,2000-11-27,SPORTS,1,"Moore, Ms. Karla",CATALOG
3693,142105,SP3200,2000-12-17,SPORTS,1,"Moore, Ms. Karla",CATALOG
3694,156549,PT3300,2001-03-04,PETS,1,"Moore, Ms. Karla",CATALOG
3695,161536,TY2200,2001-03-30,TOYS,1,"Moore, Ms. Karla",CATALOG
3696,152040,SP2600,1997-11-01,SPORTS,4,"Kurtz, Mr. Allen",CATALOG
3697,162631,PT3300,1997-12-27,PETS,1,"Kurtz, Mr. Allen",CATALOG
3698,182819,SP2000,1998-04-15,SPORTS,2,"Kurtz, Mr. Allen",CATALOG
3699,194183,GD1300,1998-06-04,GARDENING,2,"Kurtz, Mr. Allen",CATALOG
3700,194183,GD2000,1998-06-04,GARDENING,1,"Kurtz, Mr. Allen",CATALOG
3701,194183,GD3200,1998-06-04,GARDENING,3,"Kurtz, Mr. Allen",CATALOG
3702,199355,PT3500,1998-06-26,PETS,2,"Kurtz, Mr. Allen",CATALOG
3703,199586,PT3100,1998-06-27,PETS,1,"Kurtz, Mr. Allen",CATALOG
3704,207285,GD2000,1998-07-30,GARDENING,3,"Kurtz, Mr. Allen",CATALOG
3705,207285,GD2200,1998-07-30,GARDENING,1,"Kurtz, Mr. Allen",CATALOG
3706,207285,GD3400,1998-07-30,GARDENING,3,"Kurtz, Mr. Allen",CATALOG
3707,221959,TY3200,1998-09-30,TOYS,1,"Kurtz, Mr. Allen",CATALOG
3708,226718,PT4600,1998-10-20,PETS,1,"Kurtz, Mr. Allen",CATALOG
3709,238665,SP1200,1998-12-10,SPORTS,4,"Kurtz, Mr. Allen",CATALOG
3710,152040,SP2600,2001-02-08,SPORTS,4,"Kurtz, Mr. Allen",CATALOG
3711,162631,PT3300,2001-04-05,PETS,1,"Kurtz, Mr. Allen",CATALOG
3712,98960,GD2200,1997-01-03,GARDENING,3,"McDonald, Mr. Jim",CATALOG
3713,108911,PT4200,1997-03-14,PETS,1,"McDonald, Mr. Jim",CATALOG
3714,111756,GD2300,1997-03-31,GARDENING,1,"McDonald, Mr. Jim",CATALOG
3715,118005,GD1010,1997-05-05,GARDENING,1,"McDonald, Mr. Jim",CATALOG
3716,125168,PT1200,1997-06-12,PETS,3,"McDonald, Mr. Jim",CATALOG
3717,135070,TY1100,1997-08-03,TOYS,1,"McDonald, Mr. Jim",CATALOG
3718,149600,TY2100,1997-10-19,TOYS,4,"McDonald, Mr. Jim",CATALOG
3719,149600,TY2600,1997-10-19,TOYS,1,"McDonald, Mr. Jim",CATALOG
3720,149600,TY4300,1997-10-19,TOYS,3,"McDonald, Mr. Jim",CATALOG
3721,149600,TY4700,1997-10-19,TOYS,3,"McDonald, Mr. Jim",CATALOG
3722,152425,SP1300,1997-11-03,SPORTS,1,"McDonald, Mr. Jim",CATALOG
3723,164978,GD1001,1998-01-11,GARDENING,1,"McDonald, Mr. Jim",CATALOG
3724,164978,GD1100,1998-01-11,GARDENING,4,"McDonald, Mr. Jim",CATALOG
3725,164978,GD3000,1998-01-11,GARDENING,3,"McDonald, Mr. Jim",CATALOG
3726,164978,GD4300,1998-01-11,GARDENING,1,"McDonald, Mr. Jim",CATALOG
3727,187043,SP1500,1998-05-04,SPORTS,1,"McDonald, Mr. Jim",CATALOG
3728,189806,PT2400,1998-05-16,PETS,1,"McDonald, Mr. Jim",CATALOG
3729,192325,TY1100,1998-05-27,TOYS,1,"McDonald, Mr. Jim",CATALOG
3730,193965,SP3200,1998-06-03,SPORTS,1,"McDonald, Mr. Jim",CATALOG
3731,200563,SP1000,1998-07-01,SPORTS,2,"McDonald, Mr. Jim",CATALOG
3732,200563,SP2200,1998-07-01,SPORTS,1,"McDonald, Mr. Jim",CATALOG
3733,200563,SP2300,1998-07-01,SPORTS,1,"McDonald, Mr. Jim",CATALOG
3734,200563,SP3000,1998-07-01,SPORTS,4,"McDonald, Mr. Jim",CATALOG
3735,234876,TY4700,1998-11-24,TOYS,1,"McDonald, Mr. Jim",CATALOG
3736,98960,GD2200,2000-04-12,GARDENING,3,"McDonald, Mr. Jim",CATALOG
3737,108911,PT4200,2000-06-21,PETS,1,"McDonald, Mr. Jim",CATALOG
3738,111756,GD2300,2000-07-08,GARDENING,1,"McDonald, Mr. Jim",CATALOG
3739,118005,GD1010,2000-08-12,GARDENING,1,"McDonald, Mr. Jim",CATALOG
3740,125168,PT1200,2000-09-19,PETS,3,"McDonald, Mr. Jim",CATALOG
3741,135070,TY1100,2000-11-10,TOYS,1,"McDonald, Mr. Jim",CATALOG
3742,149600,TY2100,2001-01-26,TOYS,4,"McDonald, Mr. Jim",CATALOG
3743,149600,TY2600,2001-01-26,TOYS,1,"McDonald, Mr. Jim",CATALOG
3744,149600,TY4300,2001-01-26,TOYS,3,"McDonald, Mr. Jim",CATALOG
3745,149600,TY4700,2001-01-26,TOYS,3,"McDonald, Mr. Jim",CATALOG
3746,152425,SP1300,2001-02-10,SPORTS,1,"McDonald, Mr. Jim",CATALOG
3747,164978,GD1001,2001-04-20,GARDENING,1,"McDonald, Mr. Jim",CATALOG
3748,164978,GD1100,2001-04-20,GARDENING,4,"McDonald, Mr. Jim",CATALOG
3749,164978,GD3000,2001-04-20,GARDENING,3,"McDonald, Mr. Jim",CATALOG
3750,164978,GD4300,2001-04-20,GARDENING,1,"McDonald, Mr. Jim",CATALOG
3751,98961,PT2100,1997-01-03,PETS,1,"Hogue, Mr. Robert",CATALOG
3752,98961,PT2300,1997-01-03,PETS,1,"Hogue, Mr. Robert",CATALOG
3753,98961,PT3200,1997-01-03,PETS,1,"Hogue, Mr. Robert",CATALOG
3754,103828,TY1200,1997-02-09,TOYS,1,"Hogue, Mr. Robert",CATALOG
3755,113530,TY4100,1997-04-10,TOYS,1,"Hogue, Mr. Robert",CATALOG
3756,129967,SP1000,1997-07-07,SPORTS,1,"Hogue, Mr. Robert",CATALOG
3757,144252,GD1300,1997-09-20,GARDENING,1,"Hogue, Mr. Robert",CATALOG
3758,156178,TY3300,1997-11-23,TOYS,4,"Hogue, Mr. Robert",CATALOG
3759,157714,PT4500,1997-12-01,PETS,1,"Hogue, Mr. Robert",CATALOG
3760,192106,SP3000,1998-05-26,SPORTS,1,"Hogue, Mr. Robert",CATALOG
3761,200329,SP2600,1998-06-30,SPORTS,1,"Hogue, Mr. Robert",CATALOG
3762,200329,SP2700,1998-06-30,SPORTS,1,"Hogue, Mr. Robert",CATALOG
3763,200329,SP3200,1998-06-30,SPORTS,1,"Hogue, Mr. Robert",CATALOG
3764,237724,PT1300,1998-12-06,PETS,1,"Hogue, Mr. Robert",CATALOG
3765,237958,TY3500,1998-12-07,TOYS,2,"Hogue, Mr. Robert",CATALOG
3766,98961,PT2100,2000-04-12,PETS,1,"Hogue, Mr. Robert",CATALOG
3767,98961,PT2300,2000-04-12,PETS,1,"Hogue, Mr. Robert",CATALOG
3768,98961,PT3200,2000-04-12,PETS,1,"Hogue, Mr. Robert",CATALOG
3769,103828,TY1200,2000-05-19,TOYS,1,"Hogue, Mr. Robert",CATALOG
3770,113530,TY4100,2000-07-18,TOYS,1,"Hogue, Mr. Robert",CATALOG
3771,129967,SP1000,2000-10-14,SPORTS,1,"Hogue, Mr. Robert",CATALOG
3772,144252,GD1300,2000-12-28,GARDENING,1,"Hogue, Mr. Robert",CATALOG
3773,156178,TY3300,2001-03-02,TOYS,4,"Hogue, Mr. Robert",CATALOG
3774,157714,PT4500,2001-03-10,PETS,1,"Hogue, Mr. Robert",CATALOG
3775,135450,SW2842,1997-08-05,SOFTWARE,1,"Gillespie, Mr. John",CATALOG
3776,141370,PT1300,1997-09-05,PETS,3,"Gillespie, Mr. John",CATALOG
3777,144445,SP1500,1997-09-21,SPORTS,1,"Gillespie, Mr. John",CATALOG
3778,144445,SP1600,1997-09-21,SPORTS,3,"Gillespie, Mr. John",CATALOG
3779,144445,SP2700,1997-09-21,SPORTS,3,"Gillespie, Mr. John",CATALOG
3780,144445,SP3000,1997-09-21,SPORTS,1,"Gillespie, Mr. John",CATALOG
3781,159027,TY3600,1997-12-08,TOYS,1,"Gillespie, Mr. John",CATALOG
3782,171132,PT2100,1998-02-16,PETS,1,"Gillespie, Mr. John",CATALOG
3783,175282,SP2300,1998-03-10,SPORTS,1,"Gillespie, Mr. John",CATALOG
3784,204240,SP2200,1998-07-17,SPORTS,1,"Gillespie, Mr. John",CATALOG
3785,204240,SP2400,1998-07-17,SPORTS,1,"Gillespie, Mr. John",CATALOG
3786,204240,SP2700,1998-07-17,SPORTS,1,"Gillespie, Mr. John",CATALOG
3787,204240,SP3000,1998-07-17,SPORTS,1,"Gillespie, Mr. John",CATALOG
3788,216508,TY1950,1998-09-07,TOYS,1,"Gillespie, Mr. John",CATALOG
3789,216768,SP1400,1998-09-08,SPORTS,1,"Gillespie, Mr. John",CATALOG
3790,230222,PT3300,1998-11-04,PETS,1,"Gillespie, Mr. John",CATALOG
3791,135450,SW2842,2000-11-12,SOFTWARE,1,"Gillespie, Mr. John",CATALOG
3792,141370,PT1300,2000-12-13,PETS,3,"Gillespie, Mr. John",CATALOG
3793,144445,SP1500,2000-12-29,SPORTS,1,"Gillespie, Mr. John",CATALOG
3794,144445,SP1600,2000-12-29,SPORTS,3,"Gillespie, Mr. John",CATALOG
3795,144445,SP2700,2000-12-29,SPORTS,3,"Gillespie, Mr. John",CATALOG
3796,144445,SP3000,2000-12-29,SPORTS,1,"Gillespie, Mr. John",CATALOG
3797,159027,TY3600,2001-03-17,TOYS,1,"Gillespie, Mr. John",CATALOG
3798,171132,PT2100,2001-05-26,PETS,1,"Gillespie, Mr. John",CATALOG
3799,111113,SP3300,1997-03-27,SPORTS,1,"Smith, Ms. Rosemary",CATALOG
3800,112100,CC1200,1997-04-02,COLLECTIBLES,1,"Smith, Ms. Rosemary",CATALOG
3801,124001,SP1100,1997-06-06,SPORTS,1,"Smith, Ms. Rosemary",CATALOG
3802,132214,TY2400,1997-07-19,TOYS,1,"Smith, Ms. Rosemary",CATALOG
3803,137532,SP1400,1997-08-16,SPORTS,2,"Smith, Ms. Rosemary",CATALOG
3804,178736,TY3100,1998-03-27,TOYS,1,"Smith, Ms. Rosemary",CATALOG
3805,185296,SP1300,1998-04-26,SPORTS,1,"Smith, Ms. Rosemary",CATALOG
3806,194875,GD2300,1998-06-07,GARDENING,2,"Smith, Ms. Rosemary",CATALOG
3807,199123,SP2700,1998-06-25,SPORTS,3,"Smith, Ms. Rosemary",CATALOG
3808,205407,TY4800,1998-07-22,TOYS,4,"Smith, Ms. Rosemary",CATALOG
3809,236518,PT1000,1998-12-01,PETS,1,"Smith, Ms. Rosemary",CATALOG
3810,236518,PT1100,1998-12-01,PETS,1,"Smith, Ms. Rosemary",CATALOG
3811,236518,PT3500,1998-12-01,PETS,1,"Smith, Ms. Rosemary",CATALOG
3812,111113,SP3300,2000-07-04,SPORTS,1,"Smith, Ms. Rosemary",CATALOG
3813,112100,CC1200,2000-07-10,COLLECTIBLES,1,"Smith, Ms. Rosemary",CATALOG
3814,124001,SP1100,2000-09-13,SPORTS,1,"Smith, Ms. Rosemary",CATALOG
3815,132214,TY2400,2000-10-26,TOYS,1,"Smith, Ms. Rosemary",CATALOG
3816,137532,SP1400,2000-11-23,SPORTS,2,"Smith, Ms. Rosemary",CATALOG
3817,111604,TY1100,1997-03-30,TOYS,1,"Jones, Mr. Nathan",CATALOG
3818,111604,TY1700,1997-03-30,TOYS,1,"Jones, Mr. Nathan",CATALOG
3819,111604,TY2500,1997-03-30,TOYS,1,"Jones, Mr. Nathan",CATALOG
3820,121235,GD1200,1997-05-22,GARDENING,3,"Jones, Mr. Nathan",CATALOG
3821,132560,SW2288,1997-07-21,SOFTWARE,1,"Jones, Mr. Nathan",CATALOG
3822,132560,SW7573,1997-07-21,SOFTWARE,1,"Jones, Mr. Nathan",CATALOG
3823,132560,SW8241,1997-07-21,SOFTWARE,1,"Jones, Mr. Nathan",CATALOG
3824,155595,SP2300,1997-11-20,SPORTS,1,"Jones, Mr. Nathan",CATALOG
3825,177287,SP2300,1998-03-20,SPORTS,1,"Jones, Mr. Nathan",CATALOG
3826,181761,GD3300,1998-04-10,GARDENING,1,"Jones, Mr. Nathan",CATALOG
3827,227165,TY2100,1998-10-22,TOYS,1,"Jones, Mr. Nathan",CATALOG
3828,227854,TY5100,1998-10-25,TOYS,3,"Jones, Mr. Nathan",CATALOG
3829,111604,TY1100,2000-07-07,TOYS,1,"Jones, Mr. Nathan",CATALOG
3830,111604,TY1700,2000-07-07,TOYS,1,"Jones, Mr. Nathan",CATALOG
3831,111604,TY2500,2000-07-07,TOYS,1,"Jones, Mr. Nathan",CATALOG
3832,121235,GD1200,2000-08-29,GARDENING,3,"Jones, Mr. Nathan",CATALOG
3833,132560,SW2288,2000-10-28,SOFTWARE,1,"Jones, Mr. Nathan",CATALOG
3834,132560,SW7573,2000-10-28,SOFTWARE,1,"Jones, Mr. Nathan",CATALOG
3835,132560,SW8241,2000-10-28,SOFTWARE,1,"Jones, Mr. Nathan",CATALOG
3836,155595,SP2300,2001-02-27,SPORTS,1,"Jones, Mr. Nathan",CATALOG
3837,113324,SP3200,1997-04-09,SPORTS,1,"Wilkins, Mr. Bob",CATALOG
3838,114721,GD3200,1997-04-17,GARDENING,2,"Wilkins, Mr. Bob",CATALOG
3839,154864,SP1400,1997-11-16,SPORTS,3,"Wilkins, Mr. Bob",CATALOG
3840,189098,PT1200,1998-05-13,PETS,1,"Wilkins, Mr. Bob",CATALOG
3841,189098,PT4200,1998-05-13,PETS,2,"Wilkins, Mr. Bob",CATALOG
3842,201024,SP1400,1998-07-03,SPORTS,1,"Wilkins, Mr. Bob",CATALOG
3843,221498,GD1200,1998-09-28,GARDENING,1,"Wilkins, Mr. Bob",CATALOG
3844,221498,GD2200,1998-09-28,GARDENING,1,"Wilkins, Mr. Bob",CATALOG
3845,221498,GD3000,1998-09-28,GARDENING,1,"Wilkins, Mr. Bob",CATALOG
3846,234881,SP3300,1998-11-24,SPORTS,1,"Wilkins, Mr. Bob",CATALOG
3847,113324,SP3200,2000-07-17,SPORTS,1,"Wilkins, Mr. Bob",CATALOG
3848,114721,GD3200,2000-07-25,GARDENING,2,"Wilkins, Mr. Bob",CATALOG
3849,154864,SP1400,2001-02-23,SPORTS,3,"Wilkins, Mr. Bob",CATALOG
3850,106886,GD2200,1997-03-01,GARDENING,1,"Smith-Jones, Ms. Jan",CATALOG
3851,106886,GD4100,1997-03-01,GARDENING,2,"Smith-Jones, Ms. Jan",CATALOG
3852,106886,GD4300,1997-03-01,GARDENING,1,"Smith-Jones, Ms. Jan",CATALOG
3853,123093,SP2200,1997-06-01,SPORTS,1,"Smith-Jones, Ms. Jan",CATALOG
3854,136622,PT1400,1997-08-11,PETS,1,"Smith-Jones, Ms. Jan",CATALOG
3855,150149,PT4100,1997-10-22,PETS,1,"Smith-Jones, Ms. Jan",CATALOG
3856,155225,PT3200,1997-11-18,PETS,2,"Smith-Jones, Ms. Jan",CATALOG
3857,155225,PT3400,1997-11-18,PETS,4,"Smith-Jones, Ms. Jan",CATALOG
3858,158669,TY2300,1997-12-06,TOYS,1,"Smith-Jones, Ms. Jan",CATALOG
3859,177705,GD2400,1998-03-22,GARDENING,1,"Smith-Jones, Ms. Jan",CATALOG
3860,177705,GD3400,1998-03-22,GARDENING,1,"Smith-Jones, Ms. Jan",CATALOG
3861,177705,GD4000,1998-03-22,GARDENING,3,"Smith-Jones, Ms. Jan",CATALOG
3862,177705,GD4000,1998-03-22,GARDENING,1,"Smith-Jones, Ms. Jan",CATALOG
3863,181762,GD3000,1998-04-10,GARDENING,1,"Smith-Jones, Ms. Jan",CATALOG
3864,182436,GD1200,1998-04-13,GARDENING,1,"Smith-Jones, Ms. Jan",CATALOG
3865,190976,PT4100,1998-05-21,PETS,3,"Smith-Jones, Ms. Jan",CATALOG
3866,201996,GD1200,1998-07-07,GARDENING,1,"Smith-Jones, Ms. Jan",CATALOG
3867,201996,GD2300,1998-07-07,GARDENING,1,"Smith-Jones, Ms. Jan",CATALOG
3868,201996,GD4300,1998-07-07,GARDENING,4,"Smith-Jones, Ms. Jan",CATALOG
3869,212280,PT2300,1998-08-20,PETS,1,"Smith-Jones, Ms. Jan",CATALOG
3870,106886,GD2200,2000-06-08,GARDENING,1,"Smith-Jones, Ms. Jan",CATALOG
3871,106886,GD4100,2000-06-08,GARDENING,2,"Smith-Jones, Ms. Jan",CATALOG
3872,106886,GD4300,2000-06-08,GARDENING,1,"Smith-Jones, Ms. Jan",CATALOG
3873,123093,SP2200,2000-09-08,SPORTS,1,"Smith-Jones, Ms. Jan",CATALOG
3874,136622,PT1400,2000-11-18,PETS,1,"Smith-Jones, Ms. Jan",CATALOG
3875,150149,PT4100,2001-01-29,PETS,1,"Smith-Jones, Ms. Jan",CATALOG
3876,155225,PT3200,2001-02-25,PETS,2,"Smith-Jones, Ms. Jan",CATALOG
3877,155225,PT3400,2001-02-25,PETS,4,"Smith-Jones, Ms. Jan",CATALOG
3878,158669,TY2300,2001-03-15,TOYS,1,"Smith-Jones, Ms. Jan",CATALOG
3879,110109,GD3100,1997-03-21,GARDENING,3,"Houghton, Ms. Louise",CATALOG
3880,137537,SP2500,1997-08-16,SPORTS,3,"Houghton, Ms. Louise",CATALOG
3881,151693,SW4792,1997-10-30,SOFTWARE,4,"Houghton, Ms. Louise",CATALOG
3882,159215,SP1200,1997-12-09,SPORTS,1,"Houghton, Ms. Louise",CATALOG
3883,159215,SP1400,1997-12-09,SPORTS,1,"Houghton, Ms. Louise",CATALOG
3884,159215,SP1500,1997-12-09,SPORTS,1,"Houghton, Ms. Louise",CATALOG
3885,159215,SP2000,1997-12-09,SPORTS,1,"Houghton, Ms. Louise",CATALOG
3886,177933,SP1500,1998-03-23,SPORTS,1,"Houghton, Ms. Louise",CATALOG
3887,213005,TY1750,1998-08-23,TOYS,1,"Houghton, Ms. Louise",CATALOG
3888,213005,TY1850,1998-08-23,TOYS,3,"Houghton, Ms. Louise",CATALOG
3889,213005,TY2700,1998-08-23,TOYS,1,"Houghton, Ms. Louise",CATALOG
3890,217265,TY1100,1998-09-10,TOYS,1,"Houghton, Ms. Louise",CATALOG
3891,217265,TY1500,1998-09-10,TOYS,4,"Houghton, Ms. Louise",CATALOG
3892,217265,TY3400,1998-09-10,TOYS,1,"Houghton, Ms. Louise",CATALOG
3893,217265,TY5400,1998-09-10,TOYS,1,"Houghton, Ms. Louise",CATALOG
3894,226222,SW2782,1998-10-18,SOFTWARE,1,"Houghton, Ms. Louise",CATALOG
3895,236999,PT1400,1998-12-03,PETS,1,"Houghton, Ms. Louise",CATALOG
3896,236999,PT2000,1998-12-03,PETS,3,"Houghton, Ms. Louise",CATALOG
3897,236999,PT2200,1998-12-03,PETS,1,"Houghton, Ms. Louise",CATALOG
3898,238899,TY4100,1998-12-11,TOYS,1,"Houghton, Ms. Louise",CATALOG
3899,110109,GD3100,2000-06-28,GARDENING,3,"Houghton, Ms. Louise",CATALOG
3900,137537,SP2500,2000-11-23,SPORTS,3,"Houghton, Ms. Louise",CATALOG
3901,151693,SW4792,2001-02-06,SOFTWARE,4,"Houghton, Ms. Louise",CATALOG
3902,159215,SP1200,2001-03-18,SPORTS,1,"Houghton, Ms. Louise",CATALOG
3903,159215,SP1400,2001-03-18,SPORTS,1,"Houghton, Ms. Louise",CATALOG
3904,159215,SP1500,2001-03-18,SPORTS,1,"Houghton, Ms. Louise",CATALOG
3905,159215,SP2000,2001-03-18,SPORTS,1,"Houghton, Ms. Louise",CATALOG
3906,103305,PT4500,1997-02-05,PETS,1,"Garner, Mr. Chris",CATALOG
3907,110451,GD4000,1997-03-23,GARDENING,1,"Garner, Mr. Chris",CATALOG
3908,121407,SW4575,1997-05-23,SOFTWARE,1,"Garner, Mr. Chris",CATALOG
3909,125551,CC4300,1997-06-14,COLLECTIBLES,3,"Garner, Mr. Chris",CATALOG
3910,219637,TY2100,1998-09-20,TOYS,1,"Garner, Mr. Chris",CATALOG
3911,222464,PT4300,1998-10-02,PETS,1,"Garner, Mr. Chris",CATALOG
3912,235339,SW3049,1998-11-26,SOFTWARE,1,"Garner, Mr. Chris",CATALOG
3913,103305,PT4500,2000-05-15,PETS,1,"Garner, Mr. Chris",CATALOG
3914,110451,GD4000,2000-06-30,GARDENING,1,"Garner, Mr. Chris",CATALOG
3915,121407,SW4575,2000-08-30,SOFTWARE,1,"Garner, Mr. Chris",CATALOG
3916,125551,CC4300,2000-09-21,COLLECTIBLES,3,"Garner, Mr. Chris",CATALOG
3917,167813,SW4792,2001-05-08,SOFTWARE,2,"Gilley, Ms. Sue",CATALOG
3918,189914,GD3000,1998-05-17,GARDENING,4,"Jones, Ms. Annie",CATALOG
3919,136327,TY3700,1997-08-10,TOYS,1,"Ashford, Mr. John",CATALOG
3920,138083,SW1828,1997-08-19,SOFTWARE,1,"James, Mr. Mike",CATALOG
3921,140014,SP2000,1997-08-29,SPORTS,1,"James, Mr. Mike",CATALOG
3922,142889,PT1300,1997-09-13,PETS,3,"James, Mr. Mike",CATALOG
3923,158673,TY2700,1997-12-06,TOYS,1,"James, Mr. Mike",CATALOG
3924,177710,PT1300,1998-03-22,PETS,1,"James, Mr. Mike",CATALOG
3925,197531,SP3200,1998-06-18,SPORTS,3,"James, Mr. Mike",CATALOG
3926,200337,SW8511,1998-06-30,SOFTWARE,4,"James, Mr. Mike",CATALOG
3927,201513,SP2600,1998-07-05,SPORTS,1,"James, Mr. Mike",CATALOG
3928,201513,SP3000,1998-07-05,SPORTS,4,"James, Mr. Mike",CATALOG
3929,201513,SP3300,1998-07-05,SPORTS,1,"James, Mr. Mike",CATALOG
3930,232091,CC3100,1998-11-12,COLLECTIBLES,2,"James, Mr. Mike",CATALOG
3931,242086,PT1200,1998-12-25,PETS,1,"James, Mr. Mike",CATALOG
3932,138083,SW1828,2000-11-26,SOFTWARE,1,"James, Mr. Mike",CATALOG
3933,140014,SP2000,2000-12-06,SPORTS,1,"James, Mr. Mike",CATALOG
3934,142889,PT1300,2000-12-21,PETS,3,"James, Mr. Mike",CATALOG
3935,158673,TY2700,2001-03-15,TOYS,1,"James, Mr. Mike",CATALOG
3936,104834,GD4300,1997-02-16,GARDENING,1,"Cary, Dr. John D.",CATALOG
3937,117853,SW1526,1997-05-04,SOFTWARE,4,"Cary, Dr. John D.",CATALOG
3938,118016,TY1650,1997-05-05,TOYS,1,"Cary, Dr. John D.",CATALOG
3939,118016,TY2100,1997-05-05,TOYS,1,"Cary, Dr. John D.",CATALOG
3940,118016,TY4700,1997-05-05,TOYS,1,"Cary, Dr. John D.",CATALOG
3941,118016,TY5300,1997-05-05,TOYS,1,"Cary, Dr. John D.",CATALOG
3942,123821,PT4100,1997-06-05,PETS,4,"Cary, Dr. John D.",CATALOG
3943,140784,PT2400,1997-09-02,PETS,3,"Cary, Dr. John D.",CATALOG
3944,154869,SP1300,1997-11-16,SPORTS,4,"Cary, Dr. John D.",CATALOG
3945,163805,SW4792,1998-01-03,SOFTWARE,1,"Cary, Dr. John D.",CATALOG
3946,173703,GD4200,1998-03-02,GARDENING,2,"Cary, Dr. John D.",CATALOG
3947,202679,GD1300,1998-07-10,GARDENING,4,"Cary, Dr. John D.",CATALOG
3948,203592,SP2000,1998-07-14,SPORTS,1,"Cary, Dr. John D.",CATALOG
3949,207987,SW7271,1998-08-02,SOFTWARE,1,"Cary, Dr. John D.",CATALOG
3950,104834,GD4300,2000-05-26,GARDENING,1,"Cary, Dr. John D.",CATALOG
3951,117853,SW1526,2000-08-11,SOFTWARE,4,"Cary, Dr. John D.",CATALOG
3952,118016,TY1650,2000-08-12,TOYS,1,"Cary, Dr. John D.",CATALOG
3953,118016,TY2100,2000-08-12,TOYS,1,"Cary, Dr. John D.",CATALOG
3954,118016,TY4700,2000-08-12,TOYS,1,"Cary, Dr. John D.",CATALOG
3955,118016,TY5300,2000-08-12,TOYS,1,"Cary, Dr. John D.",CATALOG
3956,123821,PT4100,2000-09-12,PETS,4,"Cary, Dr. John D.",CATALOG
3957,140784,PT2400,2000-12-10,PETS,3,"Cary, Dr. John D.",CATALOG
3958,154869,SP1300,2001-02-23,SPORTS,4,"Cary, Dr. John D.",CATALOG
3959,163805,SW4792,2001-04-12,SOFTWARE,1,"Cary, Dr. John D.",CATALOG
3960,114064,SP2600,1997-04-13,SPORTS,3,"Dill, Mr. J. D.",CATALOG
3961,122341,SW3909,1997-05-28,SOFTWARE,1,"Dill, Mr. J. D.",CATALOG
3962,122341,SW4155,1997-05-28,SOFTWARE,2,"Dill, Mr. J. D.",CATALOG
3963,122341,SW4550,1997-05-28,SOFTWARE,1,"Dill, Mr. J. D.",CATALOG
3964,122341,SW7585,1997-05-28,SOFTWARE,4,"Dill, Mr. J. D.",CATALOG
3965,123278,TY4200,1997-06-02,TOYS,1,"Dill, Mr. J. D.",CATALOG
3966,143864,TY3700,1997-09-18,TOYS,1,"Dill, Mr. J. D.",CATALOG
3967,143864,TY4300,1997-09-18,TOYS,3,"Dill, Mr. J. D.",CATALOG
3968,143864,TY4700,1997-09-18,TOYS,2,"Dill, Mr. J. D.",CATALOG
3969,163003,PT1000,1997-12-29,PETS,1,"Dill, Mr. J. D.",CATALOG
3970,165302,SP2300,1998-01-13,SPORTS,1,"Dill, Mr. J. D.",CATALOG
3971,172982,GD1300,1998-02-26,GARDENING,4,"Dill, Mr. J. D.",CATALOG
3972,217487,PT3500,1998-09-11,PETS,1,"Dill, Mr. J. D.",CATALOG
3973,114064,SP2600,2000-07-21,SPORTS,3,"Dill, Mr. J. D.",CATALOG
3974,122341,SW3909,2000-09-04,SOFTWARE,1,"Dill, Mr. J. D.",CATALOG
3975,122341,SW4155,2000-09-04,SOFTWARE,2,"Dill, Mr. J. D.",CATALOG
3976,122341,SW4550,2000-09-04,SOFTWARE,1,"Dill, Mr. J. D.",CATALOG
3977,122341,SW7585,2000-09-04,SOFTWARE,4,"Dill, Mr. J. D.",CATALOG
3978,123278,TY4200,2000-09-09,TOYS,1,"Dill, Mr. J. D.",CATALOG
3979,143864,TY3700,2000-12-26,TOYS,1,"Dill, Mr. J. D.",CATALOG
3980,143864,TY4300,2000-12-26,TOYS,3,"Dill, Mr. J. D.",CATALOG
3981,143864,TY4700,2000-12-26,TOYS,2,"Dill, Mr. J. D.",CATALOG
3982,163003,PT1000,2001-04-07,PETS,1,"Dill, Mr. J. D.",CATALOG
